2015  11  13   0   -0.001020   -0.014360   -0.002756   -0.003247   0.0978  -0.1423  -4.5361   1.2335 
2015  11  13   1    0.002540   -0.010760   -0.000137   -0.000952   0.1327  -0.0418  -4.9265   1.3780 
2015  11  13   2    0.002640   -0.002170   -0.000653    0.002420   0.1675   0.0598  -5.3314   1.4928 
2015  11  13   3    0.000480    0.003750    0.000320    0.005786   0.2035   0.1587  -5.7125   1.6609 
2015  11  13   4   -0.005130    0.009510   -0.001954    0.006556   0.0998   0.1205  -6.0960   1.8151 
2015  11  13   5   -0.011040    0.012930   -0.006572    0.005525  -0.0043   0.0842  -6.4819   1.9663 
2015  11  13   6   -0.016080    0.013500   -0.011154    0.004558  -0.1081   0.0500  -6.8566   2.1105 
2015  11  13   7   -0.019430    0.012230   -0.012936    0.002117  -0.1243  -0.0625  -7.2140   2.2431 
2015  11  13   8   -0.020450    0.010070   -0.014003   -0.001393  -0.1400  -0.1746  -7.5541   2.3563 
2015  11  13   9   -0.020430    0.004330   -0.014260   -0.004989  -0.1565  -0.2856  -7.9027   2.4711 
2015  11  13  10   -0.017700    0.000770   -0.012793   -0.006741  -0.0668  -0.2355  -8.4684   1.2834 
2015  11  13  11   -0.013560   -0.001590   -0.010057   -0.006287   0.0202  -0.1855  -9.0877   0.0900 
2015  11  13  12   -0.007640   -0.002460   -0.007455   -0.005810   0.1052  -0.1345  -9.7428  -1.1175 
2015  11  13  13   -0.001880   -0.001130   -0.005911   -0.002818   0.1413   0.0063 -10.2766  -0.8672 
2015  11  13  14    0.000710    0.001380   -0.006550    0.001905   0.1773   0.1463 -10.7929  -0.6162 
2015  11  13  15    0.000550    0.006370   -0.005640    0.006582   0.2135   0.2819 -11.2464  -0.3544 
2015  11  13  16   -0.004060    0.011580   -0.007567    0.008290   0.1088   0.2731 -11.0237  -0.4813 
2015  11  13  17   -0.008590    0.013450   -0.012249    0.007958   0.0044   0.2667 -10.8021  -0.6151 
2015  11  13  18   -0.011640    0.013830   -0.015792    0.007940  -0.1009   0.2649 -10.5653  -0.7630 
2015  11  13  19   -0.015810    0.010430   -0.018088    0.005567  -0.1532   0.1428  -9.7895  -1.2082 
2015  11  13  20   -0.018080    0.004040   -0.017580    0.000864  -0.1915   0.0187  -9.0235  -1.6558 
2015  11  13  21   -0.020120   -0.000570   -0.017741   -0.003874  -0.2184  -0.1119  -8.2714  -2.1029 
2015  11  13  22   -0.018810   -0.005770   -0.013978   -0.006791  -0.1345  -0.1456  -7.5228  -2.5532 
2015  11  13  23   -0.013570   -0.010820   -0.010883   -0.008373  -0.0604  -0.1820  -6.8015  -2.9829 
2015  11  14   0   -0.007310   -0.013810   -0.006421   -0.009891   0.0114  -0.2163  -6.0803  -3.4072 
2015  11  14   1   -0.000030   -0.013880   -0.002941   -0.009171   0.0746  -0.1339  -5.3685  -3.8216 
2015  11  14   2    0.004920   -0.012070   -0.000331   -0.006875   0.1371  -0.0504  -4.6528  -4.2281 
2015  11  14   3    0.005660   -0.008260    0.003056   -0.004565   0.2000   0.0329  -3.9320  -4.6270 
2015  11  14   4    0.004260   -0.004710    0.002456   -0.003819   0.1240   0.0342  -3.2058  -5.0224 
2015  11  14   5    0.000190   -0.000240    0.001042   -0.004225   0.0481   0.0330  -2.4842  -5.4261 
2015  11  14   6   -0.002770   -0.000010   -0.001114   -0.004700  -0.0276   0.0303  -1.7557  -5.8231 
2015  11  14   7   -0.005210   -0.001570   -0.002293   -0.007308  -0.0621  -0.0850  -1.0246  -6.2188 
2015  11  14   8   -0.007170   -0.004520   -0.001998   -0.011452  -0.0964  -0.2008  -0.2910  -6.6133 
2015  11  14   9   -0.006240   -0.008770   -0.001665   -0.015658  -0.1287  -0.3183   0.4479  -6.9936 
2015  11  14  10   -0.004350   -0.013020   -0.000106   -0.016451  -0.0695  -0.2999   0.9661  -6.0133 
2015  11  14  11   -0.001780   -0.015570    0.002850   -0.014496  -0.0101  -0.2706   1.4642  -5.0569 
2015  11  14  12    0.002290   -0.015300    0.005154   -0.012276   0.0527  -0.2246   1.9490  -4.1331 
2015  11  14  13    0.007550   -0.014170    0.007745   -0.008928   0.1169  -0.0816   2.7451  -4.5855 
