2015  11   9  21    0.003610   -0.021330    0.003498   -0.018977  -0.0678  -0.3233   4.4032  -9.6596 
2015  11   9  22    0.010720   -0.020030    0.007430   -0.017083   0.0625  -0.2015   4.2386  -9.3956 
2015  11   9  23    0.015540   -0.016430    0.012578   -0.012720   0.1947  -0.0729   4.0753  -9.1347 
2015  11  10   0    0.014570   -0.010680    0.016561   -0.008366   0.3320   0.0594   3.9130  -8.8716 
2015  11  10   1    0.014910   -0.002240    0.016743   -0.005427   0.2475   0.1128   3.7666  -8.6213 
2015  11  10   2    0.012020    0.002030    0.013048   -0.003518   0.1595   0.1642   3.6194  -8.3717 
2015  11  10   3    0.007140    0.003420    0.008521   -0.001640   0.0672   0.2149   3.4714  -8.1227 
2015  11  10   4    0.000170   -0.000530    0.004622   -0.003516  -0.0546   0.0679   3.3209  -7.9043 
2015  11  10   5   -0.006300   -0.006070   -0.000501   -0.008102  -0.1773  -0.0808   3.1618  -7.6841 
2015  11  10   6   -0.010080   -0.012630   -0.004181   -0.012658  -0.2984  -0.2287   2.9965  -7.4813 
2015  11  10   7   -0.011030   -0.019340   -0.005458   -0.015268  -0.2297  -0.2704   2.8052  -7.3025 
2015  11  10   8   -0.009210   -0.021140   -0.002317   -0.016516  -0.1633  -0.3125   2.6257  -7.1284 
2015  11  10   9   -0.002240   -0.021420    0.000090   -0.017760  -0.0980  -0.3574   2.4427  -6.9511 
2015  11  10  10    0.004230   -0.017490    0.004820   -0.014998   0.0558  -0.1946   2.6869  -6.6694 
2015  11  10  11    0.012310   -0.012180    0.010536   -0.009276   0.2073  -0.0265   2.9412  -6.3707 
2015  11  10  12    0.016370   -0.005030    0.015660   -0.003476   0.3606   0.1450   3.1997  -6.0693 
2015  11  10  13    0.016440    0.001510    0.016534    0.000595   0.2820   0.2243   3.1589  -5.8607 
2015  11  10  14    0.012330    0.007270    0.013436    0.003344   0.2058   0.3024   3.1282  -5.6320 
2015  11  10  15    0.009700    0.007560    0.009677    0.006004   0.1312   0.3774   3.1136  -5.3881 
2015  11  10  16    0.001700    0.003550    0.004757    0.004049  -0.0066   0.2185   2.5776  -5.5067 
2015  11  10  17   -0.005800   -0.002280   -0.000845   -0.001267  -0.1478   0.0592   2.0324  -5.6515 
2015  11  10  18   -0.007970   -0.009120   -0.006463   -0.006630  -0.2888  -0.1016   1.4898  -5.8052 
2015  11  10  19   -0.005410   -0.014290   -0.007518   -0.010379  -0.2480  -0.1847   1.3337  -5.7196 
2015  11  10  20   -0.003390   -0.018690   -0.005301   -0.012941  -0.2060  -0.2660   1.1936  -5.6474 
2015  11  10  21   -0.001060   -0.017860   -0.004311   -0.015122  -0.1636  -0.3460   1.0684  -5.5933 
2015  11  10  22    0.006310   -0.016840    0.000610   -0.013328  -0.0046  -0.2007   0.9360  -5.5342 
2015  11  10  23    0.011970   -0.012180    0.005379   -0.008495   0.1515  -0.0523   0.8228  -5.4786 
2015  11  11   0    0.014320   -0.004380    0.011484   -0.003560   0.3077   0.0969   0.6905  -5.3778 
2015  11  11   1    0.013360    0.003120    0.012133   -0.000093   0.2587   0.1682   0.5642  -5.2657 
2015  11  11   2    0.014950    0.005210    0.009315    0.002312   0.2092   0.2385   0.4237  -5.1371 
2015  11  11   3    0.007010    0.007260    0.007799    0.004744   0.1595   0.3103   0.2628  -4.9838 
2015  11  11   4   -0.002930    0.006660    0.002588    0.002760   0.0091   0.1470   0.1200  -4.8757 
2015  11  11   5   -0.006170    0.001340   -0.002261   -0.002438  -0.1411  -0.0159  -0.0471  -4.7360 
2015  11  11   6   -0.011090   -0.005930   -0.008400   -0.007723  -0.2906  -0.1812  -0.1701  -4.6928 
2015  11  11   7   -0.012620   -0.013060   -0.009478   -0.011458  -0.2546  -0.2610  -0.2907  -4.6521 
2015  11  11   8   -0.009500   -0.018670   -0.008125   -0.014011  -0.2172  -0.3386  -0.3839  -4.6655 
2015  11  11   9   -0.006360   -0.021060   -0.006135   -0.016518  -0.1817  -0.4151  -0.4683  -4.6733 
