2015  11   7  20   -0.008030    0.002140   -0.007949    0.004752   0.0213  -0.0489  -4.7405   6.9919 
2015  11   7  21   -0.000910    0.004720   -0.003022    0.005841   0.1185   0.0011  -3.8908   6.4247 
2015  11   7  22    0.004290    0.006870   -0.000037    0.007627   0.1617   0.0916  -3.0402   5.7931 
2015  11   7  23    0.005050    0.009650    0.002737    0.009937   0.2053   0.1824  -2.1961   5.1348 
2015  11   8   0    0.004360    0.012330    0.005603    0.012257   0.2511   0.2749  -1.3559   4.4785 
2015  11   8   1    0.000100    0.014490    0.004700    0.011525   0.1370   0.2050  -0.5212   3.8105 
2015  11   8   2   -0.004470    0.013180    0.001751    0.008674   0.0224   0.1367   0.3092   3.1526 
2015  11   8   3   -0.008260    0.009500   -0.001902    0.005876  -0.0919   0.0691   1.0986   2.5223 
2015  11   8   4   -0.013450    0.004620   -0.003697    0.001803  -0.1263  -0.0662   1.8779   1.8890 
2015  11   8   5   -0.017260   -0.001960   -0.002735   -0.003165  -0.1616  -0.2016   2.6478   1.2490 
2015  11   8   6   -0.008420   -0.005430   -0.002986   -0.008079  -0.1949  -0.3373   3.5485   0.6950 
2015  11   8   7   -0.000990   -0.006770    0.000672   -0.009611  -0.0932  -0.2939   4.4630   0.1324 
2015  11   8   8    0.004810   -0.006690    0.005817   -0.008784   0.0096  -0.2511   5.3993  -0.3962 
2015  11   8   9    0.011990   -0.005120    0.010322   -0.007920   0.1132  -0.2077   6.2674  -0.9305 
